#,contestId,contestName,index,name,rating,solvedCount,tags,link,division
1,1690,Codeforces Round 797 (Div. 3),D,Black and White Stripe,1000,38275,implementation;two pointers,https://codeforces.com/contest/1690/problem/D,div3
2,1702,Codeforces Round 805 (Div. 3),D,Not a Cheap String,1000,24994,greedy,https://codeforces.com/contest/1702/problem/D,div3
3,1921,Codeforces Round 920 (Div. 3),D,Very Different Array,1100,23241,data structures;greedy;sortings;two pointers,https://codeforces.com/contest/1921/problem/D,div3
4,2008,Codeforces Round 970 (Div. 3),D,Sakurako's Hobby,1100,22102,dp;dsu;graphs;math,https://codeforces.com/contest/2008/problem/D,div3
5,2060,Codeforces Round 998 (Div. 3),D,Subtract Min Sort,1100,24563,greedy,https://codeforces.com/contest/2060/problem/D,div3
6,1433,Codeforces Round 677 (Div. 3),D,Districts Connection,1200,26904,constructive algorithms;dfs and similar,https://codeforces.com/contest/1433/problem/D,div3
7,1472,Codeforces Round 693 (Div. 3),D,Even-Odd Game,1200,29243,dp;games;greedy;sortings,https://codeforces.com/contest/1472/problem/D,div3
8,1490,Codeforces Round 702 (Div. 3),D,Permutation Transformation,1200,20714,dfs and similar;divide and conquer;implementation,https://codeforces.com/contest/1490/problem/D,div3
9,1512,Codeforces Round 713 (Div. 3),D,Corrupted Array,1200,23735,constructive algorithms;data structures;greedy,https://codeforces.com/contest/1512/problem/D,div3
10,1520,Codeforces Round 719 (Div. 3),D,Same Differences,1200,56066,data structures;hashing;math,https://codeforces.com/contest/1520/problem/D,div3
11,1674,Codeforces Round 786 (Div. 3),D,A-B-C Sort,1200,17287,constructive algorithms;implementation;sortings,https://codeforces.com/contest/1674/problem/D,div3
12,1729,Codeforces Round 820 (Div. 3),D,Friends and the Restaurant,1200,25846,greedy;sortings;two pointers,https://codeforces.com/contest/1729/problem/D,div3
13,1744,Codeforces Round  828 (Div. 3),D,Divisibility by 2^n,1200,23234,greedy;math;sortings,https://codeforces.com/contest/1744/problem/D,div3
14,1790,Codeforces Round 847 (Div. 3),D,Matryoshkas,1200,25882,data structures;greedy;sortings,https://codeforces.com/contest/1790/problem/D,div3
15,1800,Codeforces Round 855 (Div. 3),D,Remove Two Letters,1200,27188,data structures;greedy;hashing;strings,https://codeforces.com/contest/1800/problem/D,div3
16,1822,Codeforces Round 867 (Div. 3),D,Super-Permutation,1200,18134,constructive algorithms;math,https://codeforces.com/contest/1822/problem/D,div3
17,1843,Codeforces Round 881 (Div. 3),D,Apple Tree,1200,20129,combinatorics;dfs and similar;dp;math;trees,https://codeforces.com/contest/1843/problem/D,div3
18,1846,Codeforces Round 883 (Div. 3),D,Rudolph and Christmas Tree,1200,21306,constructive algorithms;geometry;math,https://codeforces.com/contest/1846/problem/D,div3
19,1872,Codeforces Round 895 (Div. 3),D,Plus Minus Permutation,1200,31618,math,https://codeforces.com/contest/1872/problem/D,div3
20,1914,Codeforces Round 916 (Div. 3),D,Three Activities,1200,30014,brute force;dp;greedy;implementation;sortings,https://codeforces.com/contest/1914/problem/D,div3
21,1933,Codeforces Round 929 (Div. 3),D,Turtle Tenacity: Continual Mods,1200,22357,constructive algorithms;greedy;math;number theory;sortings,https://codeforces.com/contest/1933/problem/D,div3
22,1941,Codeforces Round 933 (Div. 3),D,Rudolf and the Ball Game,1200,20033,dfs and similar;dp;implementation,https://codeforces.com/contest/1941/problem/D,div3
23,1992,Codeforces Round 957 (Div. 3),D,Test of Love,1200,22940,dp;greedy;implementation,https://codeforces.com/contest/1992/problem/D,div3
24,2000,Codeforces Round 966 (Div. 3),D,Right Left Wrong,1200,26791,greedy;implementation;two pointers,https://codeforces.com/contest/2000/problem/D,div3
25,2051,Codeforces Round 995 (Div. 3),D,Counting Pairs,1200,21587,binary search;sortings;two pointers,https://codeforces.com/contest/2051/problem/D,div3
26,2091,Codeforces Round 1013 (Div. 3),D,Place of the Olympiad,1200,21110,binary search;greedy;math,https://codeforces.com/contest/2091/problem/D,div3
27,2117,Codeforces Round 1029 (Div. 3),D,Retaliation,1200,18905,binary search;math;number theory,https://codeforces.com/contest/2117/problem/D,div3
28,2123,Codeforces Round 1034 (Div. 3),D,Binary String Battle,1200,18763,constructive algorithms;games;greedy,https://codeforces.com/contest/2123/problem/D,div3
29,2126,Codeforces Round 1037 (Div. 3),D,This Is the Last Time,1200,19809,data structures;greedy;sortings,https://codeforces.com/contest/2126/problem/D,div3
30,1216,Codeforces Round 587 (Div. 3),D,Swords,1300,11692,math,https://codeforces.com/contest/1216/problem/D,div3
31,1335,Codeforces Round 634 (Div. 3),D,Anti-Sudoku,1300,28663,constructive algorithms;implementation,https://codeforces.com/contest/1335/problem/D,div3
32,1360,Codeforces Round 644 (Div. 3),D,Buying Shovels,1300,38008,math;number theory,https://codeforces.com/contest/1360/problem/D,div3
33,1454,Codeforces Round 686 (Div. 3),D,Number into Sequence,1300,21410,constructive algorithms;math;number theory,https://codeforces.com/contest/1454/problem/D,div3
34,1547,Codeforces Round 731 (Div. 3),D,Co-growing Sequence,1300,17876,bitmasks;constructive algorithms;greedy,https://codeforces.com/contest/1547/problem/D,div3
35,1560,Codeforces Round 739 (Div. 3),D,Make a Power of Two,1300,18941,greedy;math;strings,https://codeforces.com/contest/1560/problem/D,div3
36,1607,Codeforces Round 753 (Div. 3),D,Blue-Red Permutation,1300,17673,greedy;math;sortings,https://codeforces.com/contest/1607/problem/D,div3
37,1618,Codeforces Round 760 (Div. 3),D,Array and Operations,1300,20047,dp;greedy;math,https://codeforces.com/contest/1618/problem/D,div3
38,1650,Codeforces Round 776 (Div. 3),D,Twist the Permutation,1300,13747,brute force;constructive algorithms;implementation;math,https://codeforces.com/contest/1650/problem/D,div3
