#,contestId,contestName,index,name,rating,solvedCount,tags,link,division
1,2061,"IAEPC Preliminary Contest (Codeforces Round 999, Div. 1 + Div. 2)",F1,Kevin and Binary String (Easy Version),2100,2053,greedy;implementation,https://codeforces.com/contest/2061/problem/F1,div1
2,1909,Pinely Round 3 (Div. 1 + Div. 2),F1,Small Permutation Problem (Easy Version),2200,2076,brute force;combinatorics;dp;math,https://codeforces.com/contest/1909/problem/F1,div1
3,2124,"EPIC Institute of Technology Round Summer 2025 (Codeforces Round 1036, Div. 1 + Div. 2)",F1,Appending Permutations (Easy Version),2300,1212,combinatorics;dp,https://codeforces.com/contest/2124/problem/F1,div1
4,1774,"Polynomial Round 2022 (Div. 1 + Div. 2, Rated, Prizes!)",F1,Magician and Pigs (Easy Version),2400,1158,brute force;data structures;implementation,https://codeforces.com/contest/1774/problem/F1,div1
5,1534,Codeforces LATOKEN Round 1 (Div. 1 + Div. 2),F1,Falling Sand (Easy Version),2500,1332,dfs and similar;graphs;greedy,https://codeforces.com/contest/1534/problem/F1,div1
6,1987,EPIC Institute of Technology Round Summer 2024 (Div. 1 + Div. 2),F1,Interesting Problem (Easy Version),2500,1273,dp,https://codeforces.com/contest/1987/problem/F1,div1
7,2034,"Rayan Programming Contest 2024 - Selection (Codeforces Round 989, Div. 1 + Div. 2)",F1,Khayyam's Royal Decree (Easy Version),2500,789,combinatorics;dp;math;sortings,https://codeforces.com/contest/2034/problem/F1,div1
8,1844,Codeforces Round 884 (Div. 1 + Div. 2),F1,Min Cost Permutation (Easy Version),2600,869,brute force;constructive algorithms;greedy;math,https://codeforces.com/contest/1844/problem/F1,div1
9,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2),F1,Court Blue (Easy Version),2600,946,brute force;dfs and similar;dp;math;number theory,https://codeforces.com/contest/2002/problem/F1,div1
10,2039,"CodeTON Round 9 (Div. 1 + Div. 2, Rated, Prizes!)",F1,Shohag Loves Counting (Easy Version),2800,437,combinatorics;dp;math;number theory,https://codeforces.com/contest/2039/problem/F1,div1
11,2018,Codeforces Round 975 (Div. 1),F1,Speedbreaker Counting (Easy Version),2900,279,combinatorics;dp;greedy;math,https://codeforces.com/contest/2018/problem/F1,div1
12,1349,Codeforces Round 641 (Div. 1),F1,Slime and Sequences (Easy Version),3100,485,dp;fft;math,https://codeforces.com/contest/1349/problem/F1,div1
13,1761,Pinely Round 1 (Div. 1 + Div. 2),F1,Anti-median (Easy Version),3100,241,dp;math,https://codeforces.com/contest/1761/problem/F1,div1
14,2046,Codeforces Round 990 (Div. 1),F1,Yandex Cuneiform (Easy Version),3300,94,constructive algorithms;data structures;greedy,https://codeforces.com/contest/2046/problem/F1,div1
15,2115,Codeforces Round 1028 (Div. 1),F1,Gellyfish and Lycoris Radiata (Easy Version),3500,66,data structures,https://codeforces.com/contest/2115/problem/F1,div1
16,2129,Codeforces Round 1040 (Div. 1),F1,Top-K Tracker (Easy Version),3500,57,interactive,https://codeforces.com/contest/2129/problem/F1,div1
